folioviv,foliohog,ubica_geo,factor,ing_cor,gasto_mon,alimentos,educa_espa,transporte,salud,entidad
401324401,1,4003,98,39322.12,43663.87,25534.1,0.0,5020.54,2205.96,4
401324402,1,4003,98,85307.45,76334.03,19799.88,25028.92,11408.22,2201.08,4
401324404,1,4003,98,61026.42,25408.11,13364.86,1467.38,3866.71,1467.39,4
401324406,1,4003,98,98977.89,26963.17,19954.17,0.0,2631.4,197.6,4
401325901,1,4003,102,58095.0,15664.49,5849.93,0.0,1772.58,180.97,4
401325902,1,4003,102,79663.86,67327.33,39098.46,3698.45,6949.75,156.51,4
401325905,1,4003,102,49430.28,38986.8,17061.3,0.0,5093.4,48.91,4
401325906,1,4003,102,32195.45,16663.55,11809.14,0.0,650.3,0.0,4
401326201,1,4003,91,131538.44,246580.36,24505.62,2140.41,177025.72,0.0,4
401326203,1,4003,91,68303.91,38311.21,14816.39,1045.15,10502.49,1076.07,4
401326204,1,4003,91,165356.26,42992.69,20519.9,0.0,8350.49,91.95,4
401326205,1,4003,91,153318.66,143885.63,23785.61,19741.92,61170.83,1555.42,4
401326206,1,4003,91,85751.04,62530.15,14824.2,9830.36,7986.91,6828.24,4
401327601,1,4003,100,40829.48,16342.46,8588.53,990.0,900.0,0.0,4
401327602,1,4003,100,27145.38,25745.84,13564.16,810.0,990.0,391.3,4
401327604,1,4003,100,35163.38,13688.16,3419.92,0.0,3672.83,586.95,4
401327605,1,4003,100,60780.69,46007.89,16701.29,450.0,10212.5,403.03,4
401327606,1,4003,100,201442.59,61569.52,21587.06,4590.0,17392.7,1076.07,4
401328001,1,4003,111,63976.35,14428.57,5477.04,220.64,4073.22,0.0,4
401328002,1,4003,111,114937.74,52562.31,28999.19,0.0,15009.67,0.0,4
401328005,1,4003,111,197600.78,101114.75,39574.13,0.0,33348.95,0.0,4
401329401,1,4003,102,98439.81,37116.64,21124.08,1050.0,4746.27,2626.6,4
401329402,1,4003,102,27255.6,15323.43,11648.45,290.32,0.0,0.0,4
401329403,1,4003,102,39786.81,44530.06,28105.6,0.0,1950.0,342.38,4
401329404,1,4003,102,80880.07,47495.01,22641.37,0.0,15435.47,434.32,4
401329405,1,4003,102,110433.0,103018.38,45899.88,1320.0,29032.25,0.0,4
401329406,1,4003,102,75303.96,32499.52,11468.46,0.0,11138.14,0.0,4
401330802,1,4003,84,155409.75,113577.56,39702.72,10065.2,12027.94,1076.08,4
401330804,1,4003,84,52313.36,12127.15,10092.7,0.0,300.0,0.0,4
401330805,1,4003,84,160987.32,86772.96,36758.4,1568.42,20688.41,195.64,4
401330805,2,4003,84,72077.25,42726.43,17524.18,6528.26,8494.19,0.0,4
401330806,1,4003,84,79950.53,55131.7,10311.34,2741.79,10602.73,0.0,4
401331001,1,4003,98,64867.54,40915.47,19741.93,859.66,3932.63,331.62,4
401331002,1,4003,98,59184.77,63458.26,21156.28,11388.5,5292.83,117.39,4
401331004,1,4003,98,53015.08,42362.44,23412.73,0.0,5072.18,258.25,4
401331005,1,4003,98,143206.13,54411.29,24466.96,3026.29,10616.65,826.62,4
401331006,1,4003,98,29066.44,18151.78,7289.88,0.0,2718.71,0.0,4
401332301,1,4003,132,242966.83,92900.69,31949.77,6870.79,14435.31,10721.71,4
401332302,1,4003,132,239496.39,72313.93,24227.84,11344.89,13330.56,0.0,4
401332306,1,4003,132,87854.12,66727.3,23682.77,0.0,7290.47,538.03,4
401333502,1,4003,128,248856.92,149511.47,29243.45,4595.67,62105.46,10271.73,4
401333504,1,4003,128,185917.68,95409.73,21741.37,14697.23,21907.74,10794.11,4
401333505,1,4003,128,366697.87,178890.87,64709.83,22402.39,29938.68,1369.55,4
401334601,1,4003,98,55680.0,38953.94,13358.47,8803.3,4709.88,0.0,4
401334602,1,4003,98,52303.27,49313.89,23374.19,3147.0,9750.0,410.85,4
401334603,1,4003,98,56799.76,46516.35,8633.49,5367.54,3765.0,0.0,4
401334604,1,4003,98,68360.63,53420.86,18835.62,1230.0,9119.96,371.72,4
401334605,1,4003,98,50385.23,19612.72,7880.08,2680.43,3788.55,0.0,4
401334606,1,4003,98,47747.17,24445.16,15145.62,1485.0,3068.54,0.0,4
401335701,1,4003,139,180368.83,76439.18,23901.27,15189.13,17886.57,0.0,4
401335703,1,4003,139,59919.89,44539.8,13204.16,0.0,4757.14,0.0,4
401335705,1,4003,139,90736.63,69645.41,29404.13,16200.0,7500.0,4010.85,4
401335706,1,4003,139,131655.71,70513.37,28581.3,7557.0,9180.0,0.0,4
401336301,1,4003,101,69838.15,42999.53,12677.08,4966.52,8191.65,606.51,4
401336302,1,4003,101,57956.23,45419.8,11056.99,6589.39,9340.44,5713.01,4
401336303,1,4003,101,61541.09,35681.06,13268.4,6009.66,3927.67,498.9,4
401336304,1,4003,101,174185.61,122748.22,26620.5,3130.69,16050.49,34720.4,4
401336305,1,4003,101,63366.83,50152.87,12856.92,11042.33,5708.47,293.47,4
401336306,1,4003,101,143307.06,70684.39,28266.25,5634.42,17674.69,2680.41,4
401337801,1,4003,109,28017.3,26484.08,16276.99,0.0,874.24,440.21,4
401337802,1,4003,109,47114.73,31239.35,16945.5,1628.5,4568.54,1169.01,4
401337803,1,4003,109,53729.49,47401.58,23541.24,900.0,7800.0,6456.51,4
401337804,1,4003,109,91549.15,50580.33,32965.36,0.0,2832.79,1032.06,4
401337805,1,4003,109,70721.29,33706.5,19452.62,1387.17,4197.83,1908.56,4
401337806,1,4003,109,37081.58,7104.89,1015.69,0.0,809.98,176.08,4
401338901,1,4003,85,103939.39,44487.91,18308.44,1335.47,2585.55,0.0,4
401338902,1,4003,85,57071.08,36916.14,16868.41,840.0,1903.41,880.43,4
401338903,1,4003,85,71807.49,29615.85,17344.24,880.43,4251.08,1545.64,4
401338904,1,4003,85,56130.84,26746.0,12239.88,0.0,6055.64,0.0,4
401338905,1,4003,85,66710.26,17475.01,6737.08,0.0,1200.0,0.0,4
401339901,1,4003,105,80517.17,41414.06,12754.17,2264.49,9919.34,489.12,4
401339902,1,4003,105,92548.19,61283.24,24119.87,899.99,17637.35,0.0,4
401339903,1,4003,105,104587.52,63637.81,21201.36,2090.31,9225.47,978.26,4
401339904,1,4003,105,86312.29,56208.65,22191.31,4987.22,11285.73,0.0,4
401339905,1,4003,105,63275.31,39567.13,17074.16,1945.14,8909.51,205.42,4
401339906,1,4003,105,104918.47,52776.08,18141.3,2119.34,11796.77,635.86,4
401340001,1,4003,122,70787.14,33469.89,12972.77,0.0,12822.57,0.0,4
401340002,1,4003,122,194858.48,27663.94,11237.06,2201.08,3265.67,0.0,4
401340003,1,4003,122,87641.1,31200.26,2957.08,0.0,6856.45,0.0,4
401340004,1,4003,122,158172.74,85919.18,36527.08,2161.95,20435.7,2347.82,4
401340006,1,4003,122,47983.67,35346.9,10195.61,1693.84,5556.16,2054.34,4
401341301,1,4003,95,49646.73,40228.8,11404.22,4761.28,6920.2,0.0,4
401341302,1,4003,95,24456.52,34968.17,16444.2,1251.28,3791.15,0.0,4
401341303,1,4003,95,44140.05,16575.25,6749.9,0.0,5684.87,0.0,4
401341304,1,4003,95,54538.03,45150.64,14695.6,870.96,9489.39,1604.33,4
401341305,1,4003,95,101612.87,31286.33,14297.04,0.0,6514.83,0.0,4
401342202,1,4003,94,45893.28,25175.58,17678.41,0.0,0.0,0.0,4
401342203,1,4003,94,98497.48,42800.69,24004.14,346.15,9885.17,97.82,4
401342204,1,4003,94,30584.12,25660.78,12651.29,0.0,5187.46,88.04,4
401342205,1,4003,94,46804.13,32242.44,21651.3,0.0,3617.85,328.69,4
401342206,1,4003,94,83190.34,33441.35,23050.11,0.0,1930.64,313.04,4
401343501,1,4003,106,112925.99,61909.61,14721.36,812.9,27428.25,1975.09,4
401343502,1,4003,106,20922.15,20288.3,13628.49,0.0,2334.03,0.0,4
401343503,1,4003,106,97891.49,25984.27,11294.89,3993.82,2820.96,792.38,4
401343504,1,4003,106,68611.69,29901.42,13088.49,0.0,5663.3,177.05,4
401343505,1,4003,106,44773.55,50520.66,16109.91,0.0,5378.38,0.0,4
401343506,1,4003,106,38736.27,65766.22,14284.17,30920.59,3382.25,0.0,4
401344204,1,4003,150,178939.51,240517.88,34089.29,61152.57,111717.57,743.46,4
401345501,1,4003,123,45212.76,23939.29,16045.58,0.0,5693.99,0.0,4
401345502,1,4003,123,56494.55,52320.53,11005.58,5348.97,10862.9,53.8,4
401345503,1,4003,123,95759.11,51389.12,20505.64,0.0,13393.54,5732.58,4
401345504,1,4003,123,33499.9,26205.01,13011.36,1016.12,3484.26,0.0,4
401345505,1,4003,123,131434.05,72311.98,32399.94,1451.61,9948.37,0.0,4
401345506,1,4003,123,231216.67,195377.96,64581.22,0.0,6570.96,30032.6,4
401346702,1,4003,118,41778.67,54128.16,26909.81,5734.42,5766.38,518.47,4
401346704,1,4003,118,74647.64,60781.48,26434.17,8404.82,7893.7,1467.39,4
401346705,1,4003,118,95631.12,46187.89,14689.18,1839.12,9465.09,10682.59,4
401346706,1,4003,118,39247.83,60244.95,24659.84,2965.95,8758.69,1079.99,4
401347901,1,4003,124,167586.93,64292.32,20674.19,1312.87,8915.16,1466.37,4
401347901,2,4003,124,37614.12,44716.08,18694.1,0.0,6923.66,1506.5,4
401347901,3,4003,124,46335.32,31680.91,4782.79,3483.87,9755.38,841.3,4
401347902,1,4003,124,76741.04,18895.79,6917.05,0.0,1785.48,929.34,4
401347903,1,4003,124,141321.07,77256.12,19806.35,0.0,41486.84,96.84,4
401347904,1,4003,124,52915.86,23811.63,10793.48,1046.73,2303.47,264.12,4
401347905,1,4003,124,31726.41,37247.69,11635.61,8771.2,6053.22,199.55,4
401347906,1,4003,124,252129.75,98339.82,37722.65,16463.14,12596.42,1721.72,4
401348401,1,4003,166,29158.47,12823.61,7675.64,1680.95,1105.71,97.82,4
401348402,1,4003,166,102717.39,87319.83,17241.33,2907.93,8496.75,782.6,4
401348403,1,4003,166,142147.14,74487.37,18938.47,11809.8,11057.28,1995.64,4
401348404,1,4003,166,93439.67,94291.07,41297.04,5530.0,16335.46,2739.12,4
401348405,1,4003,166,154249.64,128014.63,33261.3,3919.33,8595.1,670.1,4
401348406,1,4003,166,91574.67,59746.68,22512.74,3933.84,6092.76,244.54,4
401349201,1,4003,115,33498.75,19785.14,8331.35,580.64,2768.56,860.86,4
401349203,1,4003,115,201062.38,49462.24,14528.55,2880.18,13365.89,6749.99,4
401349204,1,4003,115,75178.0,69125.28,17832.8,29500.24,8915.44,0.0,4
401349205,1,4003,115,38196.55,18196.24,5657.09,3077.08,5866.96,244.55,4
401349206,1,4003,115,59883.0,36674.88,19671.21,0.0,3509.98,489.12,4
401350401,1,4003,71,56693.35,44375.97,19896.23,11671.84,6226.94,0.0,4
401350402,1,4003,71,122760.65,100410.09,50039.9,14964.81,17135.8,899.98,4
401350404,1,4003,71,97288.01,85899.7,19208.47,12977.37,27914.74,0.0,4
401350406,1,4003,71,49733.51,25816.51,9244.22,577.74,5349.28,107.6,4
401350406,2,4003,71,66032.6,49315.67,19915.66,15298.06,10447.63,0.0,4
401351401,1,4003,119,85146.53,59022.03,10992.77,0.0,5978.94,948.9,4
401351402,1,4003,119,240255.13,180358.74,10799.89,929.34,21249.78,1232.6,4
401351403,1,4003,119,47900.98,41967.72,12908.39,5835.46,2740.58,0.0,4
401351404,1,4003,119,82898.9,43769.6,14001.33,17227.73,4487.96,0.0,4
401351405,1,4003,119,44584.21,47017.55,10735.61,19689.65,2990.22,0.0,4
401351406,1,4003,119,76226.05,78183.96,32425.55,12004.83,9035.68,0.0,4
401352601,1,4003,102,132671.02,62224.63,22654.15,221.31,10929.34,547.81,4
401352604,1,4003,102,57049.16,40312.0,7675.59,7947.0,4044.8,0.0,4
401352605,1,4003,102,69685.59,21502.81,11918.47,469.56,2712.84,0.0,4
401352606,1,4003,102,53102.95,42657.58,16701.24,0.0,4280.65,371.73,4
401353801,1,4003,122,22615.89,19283.61,7714.23,0.0,1248.75,223.04,4
401353802,1,4003,122,104043.3,59563.0,25906.93,9245.9,11598.35,684.78,4
401353803,1,4003,122,55913.09,39000.1,17832.72,1096.72,300.0,782.6,4
401353804,1,4003,122,24565.56,39369.6,26922.69,2640.0,3604.25,68.47,4
401353805,1,4003,122,106545.23,76307.54,20995.62,15024.16,22177.85,293.46,4
401353805,2,4003,122,52789.81,31347.56,14888.51,0.0,4808.36,1609.23,4
401353806,1,4003,122,91425.12,66803.37,32592.65,2808.4,5097.0,1124.99,4
401354701,1,4003,88,79845.8,42139.23,23322.73,0.0,1767.0,508.69,4
401354702,1,4003,88,80397.87,47177.05,24209.85,0.0,7650.0,1467.39,4
401354703,1,4003,88,79155.72,69963.87,26421.17,2283.98,9441.3,1164.1,4
401354704,1,4003,88,137286.87,124733.63,39432.78,8535.0,28050.0,3834.77,4
401354706,1,4003,88,109327.85,111432.16,45874.05,3222.0,16317.04,9366.83,4
401355601,1,4003,116,16517.14,6713.69,3021.4,0.0,1499.99,528.24,4
401355603,1,4003,116,106316.07,34480.37,12901.56,0.0,1050.0,1831.29,4
401355605,1,4003,116,79563.51,60946.48,26279.91,391.3,6602.45,7532.59,4
401356001,1,4003,123,43625.98,23097.18,13782.75,0.0,3280.61,0.0,4
401356002,1,4003,123,108451.31,85484.93,31166.62,870.96,3217.74,352.17,4
401356003,1,4003,123,45602.78,24880.59,15415.6,1467.39,3449.98,83.15,4
401356004,1,4003,123,169416.6,78528.35,40486.87,3107.71,12514.05,3971.73,4
401356005,1,4003,123,88900.38,48729.51,23993.36,1916.29,3941.6,7288.03,4
401357301,1,4003,101,45624.8,38452.56,24454.11,3338.68,2228.55,58.68,4
401357302,1,4003,101,44712.81,48124.25,29648.43,2123.8,7008.87,244.56,4
401357303,1,4003,101,32282.6,22955.93,13152.74,0.0,580.64,44.99,4
401357304,1,4003,101,110504.0,50813.82,19619.89,8722.27,4636.17,2611.93,4
401357305,1,4003,101,235126.36,127165.54,35434.13,3699.85,13597.71,3472.8,4
401357306,1,4003,101,46881.65,24182.41,17627.06,0.0,591.39,288.57,4
401358901,1,4003,105,100987.33,60277.71,20995.53,1479.67,20416.94,1017.38,4
401358902,1,4003,105,62219.39,28123.29,18732.67,1094.51,727.45,0.0,4
401358903,1,4003,105,97964.17,39900.17,19131.23,1744.82,4922.98,181.95,4
401358905,1,4003,105,88874.97,70738.68,21304.1,0.0,15086.8,172.16,4
401359501,1,4003,110,39729.98,40417.5,23039.92,6599.02,1216.02,0.0,4
401359502,1,4003,110,143138.19,66054.69,6891.38,20322.57,15945.04,176.08,4
401359503,1,4003,110,299592.35,205526.96,27192.81,53163.0,48331.46,12032.6,4
401359504,1,4003,110,27521.6,18871.57,13692.76,0.0,1600.64,97.82,4
401359505,1,4003,110,33407.2,24579.98,13988.48,2090.31,3287.99,88.04,4
401360201,1,4003,95,94464.87,79704.92,20429.84,1887.09,13545.58,2993.44,4
401360202,1,4003,95,64753.48,43906.12,21471.2,11868.37,3401.54,1124.98,4
401360203,1,4003,95,158273.02,93563.04,34894.08,0.0,17781.54,4793.46,4
401360204,1,4003,95,156665.67,109171.15,32515.55,7076.19,36557.02,3202.79,4
401360205,1,4003,95,70092.13,46324.09,23836.97,1258.91,4732.69,3306.48,4
401360206,1,4003,95,76537.86,67423.77,15319.07,725.8,38463.99,1621.92,4
401361801,1,4003,139,95798.75,32977.53,17202.66,300.0,8982.82,586.95,4
401361802,1,4003,139,103092.45,62735.04,23309.85,2367.39,16630.32,3286.95,4
401361803,1,4003,139,37667.53,39087.18,20134.19,2803.69,4767.0,113.46,4
401361805,1,4003,139,69983.6,30965.75,11314.24,1307.6,6179.84,68.47,4
401361806,1,4003,139,227289.61,85113.27,42107.0,8739.13,15428.67,430.43,4
401362001,1,4003,95,105054.14,146961.35,80111.97,12036.27,11832.36,12551.06,4
401362002,1,4003,95,303441.61,106095.25,18642.8,1986.48,49755.8,0.0,4
401362004,1,4003,95,123428.51,82155.26,26608.06,870.96,16280.54,224.99,4
401362006,1,4003,95,159919.11,94044.4,48401.76,2101.54,23563.71,3257.58,4
401363701,1,4003,108,50940.95,47716.66,26183.34,1440.98,4941.36,582.04,4
401363702,1,4003,108,51737.4,35508.5,17993.38,3258.39,6284.48,224.01,4
401363703,1,4003,108,71827.84,56219.99,23862.64,735.0,14014.19,107.6,4
401363704,1,4003,108,172159.98,138206.97,51415.51,25321.95,15486.88,20739.12,4
401363705,1,4003,108,41947.35,36760.17,17524.06,2145.0,6741.36,68.47,4
401363706,1,4003,108,35036.03,21440.19,8777.46,0.0,2387.1,169.23,4
401364401,1,4003,116,86694.39,60048.86,32871.69,5003.63,9058.67,939.12,4
401364402,1,4003,116,88270.84,44670.95,15248.45,10549.02,8247.12,133.04,4
401364403,1,4003,116,75742.89,18613.04,694.28,0.0,13451.6,0.0,4
401364404,1,4003,116,128503.52,71716.13,23620.73,0.0,4874.76,528.23,4
401364405,1,4003,116,114318.26,52080.94,23528.47,2903.22,7637.53,117.39,4
401364406,1,4003,116,53706.51,71925.65,41251.84,6848.75,4253.22,0.0,4
401365601,1,4003,114,119466.62,65328.81,31011.22,8782.12,7032.83,703.35,4
401365602,1,4003,114,58403.09,45698.32,19555.61,4432.48,5670.93,0.0,4
401365603,1,4003,114,77980.73,77503.21,18259.48,2548.04,22470.0,16982.57,4
401365604,1,4003,114,111605.24,65878.07,12445.68,3737.68,8225.4,0.0,4
401365605,1,4003,114,87842.86,73175.71,36822.71,1800.0,8125.58,467.6,4
401366901,1,4003,99,41360.86,18602.73,8331.33,1467.39,1439.97,0.0,4
401366902,1,4003,99,162320.28,59641.96,19928.43,10924.94,9913.13,0.0,4
401366903,1,4003,99,63585.67,35991.86,14849.86,0.0,3694.25,8315.2,4
401366904,1,4003,99,129944.68,44987.5,20725.5,1467.39,12760.84,0.0,4
401366905,1,4003,99,38690.21,65022.22,21342.7,1393.54,25141.58,293.47,4
401367201,1,4003,128,75058.47,32015.22,11481.37,2903.22,9042.67,0.0,4
401367202,1,4003,128,32163.58,80722.34,26356.86,4682.89,39417.39,500.85,4
401367203,1,4003,128,115642.46,99164.96,40602.67,14825.57,23144.95,0.0,4
401367204,1,4003,128,136801.67,100973.14,24454.16,47903.19,9175.62,285.64,4
401367205,1,4003,128,155841.01,45047.4,25688.44,812.9,9680.72,195.65,4
401367206,1,4003,128,68899.83,45638.42,32736.42,2110.62,6284.85,616.28,4
401368019,1,4003,108,34207.56,39496.93,23271.31,0.0,7838.7,68.47,4
401368021,1,4003,108,81100.96,59553.63,23605.6,638.7,10329.67,0.0,4
401368022,1,4003,108,24767.33,20294.91,10787.06,740.31,4470.95,0.0,4
401368024,1,4003,108,52762.96,52515.94,22268.45,1338.62,8806.43,0.0,4
401368301,1,4003,108,306059.92,79421.76,47207.36,2148.38,11968.06,913.68,4
401368302,1,4003,108,89604.7,22754.35,14618.39,0.0,4346.97,723.89,4
401368303,1,4003,108,26305.88,21215.49,15891.28,0.0,3666.33,0.0,4
401368304,1,4003,108,62402.4,46110.0,28053.97,0.0,3483.86,988.02,4
401368305,1,4003,108,46213.63,7367.68,5284.19,780.0,0.0,0.0,4
401368306,1,4003,108,33598.35,44639.7,26701.45,4621.9,6904.4,0.0,4
401368507,1,4003,108,59905.67,37652.75,11905.65,3653.95,3811.5,34.23,4
401368508,1,4003,108,43028.13,25526.54,12535.51,1198.69,6429.05,25.43,4
401368509,1,4003,108,39877.04,32051.48,16045.48,4480.44,3473.46,547.81,4
401368510,1,4003,108,21996.71,11779.79,6299.88,3074.48,632.06,179.01,4
401368511,1,4003,108,58567.25,60485.09,21831.27,13487.36,10264.57,2553.23,4
401368512,1,4003,108,66339.11,28119.9,14579.79,3022.82,2364.03,0.0,4
401368713,1,4003,108,86202.99,62134.31,20134.17,4918.03,15008.76,0.0,4
401368714,1,4003,108,47250.2,46724.06,20519.79,2340.0,15269.95,0.0,4
401368715,1,4003,108,62504.2,45754.6,13859.82,2408.6,12557.08,166.3,4
401368716,1,4003,108,25257.86,8649.2,3869.95,0.0,0.0,2445.65,4
401368717,1,4003,108,132346.21,139965.48,30349.15,2025.26,82676.19,1711.94,4
401368718,1,4003,108,43159.77,20769.72,14078.33,0.0,600.0,97.82,4
401369801,1,4003,134,82588.5,82646.39,26395.53,2163.26,9057.0,3725.19,4
401369802,1,4003,134,62385.23,31889.52,13180.96,1914.0,7362.53,1131.82,4
401369804,1,4003,134,69073.73,68642.17,17266.99,8277.0,6920.55,350.21,4
401369805,1,4003,134,84097.24,65432.51,30798.94,1337.95,11665.6,1287.38,4
401370401,1,4003,101,41061.23,40195.35,14592.75,3186.19,860.17,10809.76,4
401370402,1,4003,101,76024.25,81593.23,45421.52,4645.16,16080.1,230.85,4
401370403,1,4003,101,36486.27,28375.24,12021.31,9426.62,1737.76,29.34,4
401370404,1,4003,101,66397.07,72250.84,19067.0,14704.47,21637.54,4069.54,4
401370405,1,4003,101,228342.72,121121.75,43816.98,22445.8,13384.24,1917.38,4
401370406,1,4003,101,39913.02,34409.01,14534.83,4532.79,3313.76,0.0,4
401371601,1,4003,84,64869.64,13074.94,5129.93,484.23,1572.84,293.47,4
401371602,1,4003,84,91895.8,39534.62,2622.82,0.0,1370.13,0.0,4
401371602,2,4003,84,48955.05,40015.72,11764.13,1001.31,8883.93,0.0,4
401371603,1,4003,84,46060.87,29743.28,9848.46,5940.97,9664.14,29.34,4
401371604,1,4003,84,58888.86,24019.39,9539.92,0.0,4517.13,220.1,4
401371605,1,4003,84,81699.73,56250.63,14528.5,0.0,27772.13,0.0,4
401371606,1,4003,84,56040.15,11095.94,1645.67,204.0,2817.57,0.0,4
401372601,1,4003,93,57857.1,46976.48,26241.35,1020.0,9900.0,547.81,4
401372602,1,4003,93,164332.88,90050.77,26922.77,8837.29,24271.27,586.95,4
401372603,1,4003,93,43873.03,47496.24,18038.48,4798.38,900.0,1379.31,4
401372604,1,4003,93,77508.16,71560.42,37349.85,360.0,10200.0,782.6,4
401372605,1,4003,93,100622.95,66456.13,34367.02,840.0,15480.0,586.95,4
401372606,1,4003,93,475081.95,111065.1,15441.35,3143.47,20615.4,180.96,4
401373803,1,4003,137,176032.4,148641.46,71459.82,1020.0,19605.83,11582.59,4
401373804,1,4003,137,32618.33,39518.0,15184.19,1128.0,3025.68,968.47,4
401373805,1,4003,137,41360.63,25849.47,11751.29,983.6,3041.98,0.0,4
401373806,1,4003,137,30393.43,22886.87,9861.37,1080.44,4207.8,176.08,4
401374801,1,4003,80,28401.62,11645.85,7007.05,0.0,2622.8,0.0,4
401374802,1,4003,80,66024.56,18326.89,10195.61,0.0,3976.28,0.0,4
401374803,1,4003,80,43672.13,34788.67,17588.31,0.0,2048.54,381.51,4
401374804,1,4003,80,113360.58,44422.06,12741.31,295.08,21771.66,410.86,4
401374805,1,4003,80,39119.99,23980.9,13589.93,0.0,5764.97,0.0,4
401374806,1,4003,80,36644.92,9957.5,2545.67,0.0,4688.52,0.0,4
401375001,1,4003,111,15232.89,16038.01,7752.8,0.0,435.48,0.0,4
401375002,1,4003,111,83134.26,60910.32,37007.75,4865.26,5927.41,0.0,4
401375003,1,4003,111,50879.55,46076.82,27269.76,293.47,9103.33,272.92,4
401375004,1,4003,111,115211.61,51833.7,33267.68,761.14,3822.14,2243.13,4
401375005,1,4003,111,26208.99,14425.66,5536.2,0.0,1161.28,665.19,4
401375006,1,4003,111,139666.25,165466.56,72926.8,18011.96,20214.79,0.0,4
401376002,1,4003,75,31431.5,33593.57,21985.5,0.0,1172.03,0.0,4
401376003,1,4003,75,27015.83,29242.17,12149.85,870.96,5131.77,234.76,4
401376004,1,4003,75,32732.59,37404.34,18141.22,0.0,1634.87,327.7,4
401376005,1,4003,75,39187.95,9355.93,5978.54,1050.0,899.99,0.0,4
401376006,1,4003,75,23308.77,21956.3,9398.51,0.0,2835.98,156.51,4
401376006,2,4003,75,40027.62,33570.82,11185.64,4790.31,5861.65,719.01,4
401377301,1,4003,87,18588.51,30600.83,16688.39,6523.02,2614.28,0.0,4
401377303,1,4003,87,88457.15,41390.57,19671.34,1878.26,5478.84,0.0,4
401377304,1,4003,87,76178.11,48777.45,28427.05,4874.55,6604.51,0.0,4
401377305,1,4003,87,125397.9,30671.33,16058.39,0.0,3965.41,1760.86,4
401377306,1,4003,87,60321.83,23323.13,11571.27,0.0,4300.06,19.56,4
401378001,1,4003,104,89109.47,63447.3,16007.04,1222.82,12586.7,352.16,4
401378002,1,4003,104,64830.28,43573.76,13442.07,2494.55,6592.12,0.0,4
401378003,1,4003,104,216540.35,121549.35,35935.61,10951.91,20999.46,14990.83,4
